feature,importance_mean,importance_std
CHLL_NN_TOTAL_roll_mean_28,0.14362051814210344,0.03734514853280836
wind_avg_roll_mean_28,0.11042506047437675,0.03413041087361838
CHL_NN_R2_roll_min_7,0.10559096790608233,0.03765181705713508
CHLL_NN_TOTAL_roll_min_7,0.10082911426606049,0.013493563390973169
day_of_year_cos,0.09698130518689192,0.017033046225351886
Oa12_reflectance_roll_min_14,0.06742708392398891,0.017184997382114833
CHL_NN_R2_roll_mean_7,0.05936751636127431,0.025063816277049143
CHLL_NN_TOTAL_roll_max_14,0.05869550391581928,0.02843688727220857
air_pressure_roll_max_14,0.051224228401125685,0.005214739340825467
temp_min_roll_std_28,0.049388277946133076,0.008048800003197873
air_pressure_roll_min_14,0.047786049702458075,0.007457352673308713
CI_index_roll_mean_7,0.04512417507431006,0.004675660699336796
CHLL_NN_TOTAL_roll_mean_14,0.040941909394192996,0.020801219223859774
water_level_roll_max_28,0.04088679047743056,0.016944988154157528
Watt_per_m2_roll_min_28,0.03843763176753643,0.010670703083906023
precipitation_roll_std_28,0.03574883110112013,0.014007287415361922
wind_speed_2m_roll_max_14,0.02969849818532988,0.006198862328586484
water_level_roll_max_7,0.02874565218582581,0.007272135720339784
coverage_percent_roll_max_28,0.0271158678003248,0.011819499416691338
air_pressure_roll_min_28,0.025557310909658782,0.0031679155432309124
CHL_NN_R3_roll_max_7,0.024536069230985013,0.0023620294801641865
water_level_roll_std_28,0.02381819452265419,0.01434120703594321
coverage_percent_roll_min_28,0.01899361744531376,0.004664183212787271
CHL_NN_R3_roll_std_14,0.018065111652421483,0.0034788959849919882
Oa01_reflectance_roll_min_28,0.017881992717385976,0.004480710959352597
Watt_per_m2_roll_max_28,0.01784930225711321,0.003319818864235509
air_pressure_roll_mean_28,0.015159034410301198,0.0029367801338573613
coverage_percent_roll_std_28,0.014140835013580277,0.006308021525335831
water_level_roll_min_14,0.013352786312516551,0.002180446704810877
CHL_NN_R2_roll_max_14,0.012263794171817378,0.004882894178835408
water_level_roll_std_14,0.012208244510094923,0.006464643225516305
Watt_per_m2_roll_std_28,0.012028539013975825,0.00430198315585797
Watt_per_m2_lag_1,0.01192531875104268,0.0029409777512843256
AWND_roll_max_28,0.01186320162447001,0.0024246440990552034
Watt_per_m2_roll_mean_28,0.0117637357715342,0.004066721370063627
CHL_NN_R2,0.011724504751160093,0.0028432890448869272
Oa16_reflectance_roll_min_14,0.011467851578057386,0.00330326924308198
Oa03_reflectance,0.011412677950373951,0.0022189457461803184
water_level_lag_1,0.010325345891794457,0.003123971616136116
Watt_per_m2,0.01020105267841558,0.0050786565346854756
CHLL_NN_TOTAL,0.010002322052524404,0.011071435766077017
Oa06_reflectance_roll_std_7,0.009627129539287483,0.0028921967211880282
temp_max_roll_std_28,0.009333249551271683,0.004251005469875611
coverage_percent_roll_mean_7,0.008760831892697541,0.0014967967100190257
water_temperature_roll_std_7,0.008484378984531204,0.0037388256594364797
Oa21_reflectance,0.008137613296499735,0.003320840957378033
Oa06_reflectance_roll_max_7,0.007906860008089822,0.0016064187217440012
total_pixels_roll_mean_7,0.007706978284659938,0.003987526457130979
CHL_NN_R2_roll_min_14,0.007672770293804021,0.0028808304919731706
water_level_roll_mean_7,0.007547460148135876,0.0018071869709225979
water_level_roll_mean_28,0.0074866907531510925,0.0036485868735131695
CHL_NN_R1_roll_mean_28,0.007433279738676335,0.00842765379982482
TSM_NN_roll_mean_7,0.006885663268938691,0.0018332051934310777
air_pressure_lag_28,0.006865949504382929,0.0024847588752647427
air_pressure,0.006793872349352937,0.0025673257941044663
air_pressure_lag_14,0.006150614272031163,0.0007492740235388368
Oa03_reflectance_roll_min_7,0.005991314511505452,0.0041121568135703826
CHL_NN_R3_roll_mean_14,0.0057280727646749074,0.0014435275154038184
CI_index_roll_max_7,0.0056103918644948795,0.005626245683595846
CHL_NN_R3_roll_max_28,0.0053243408101117055,0.0017287333691125583
temp_min_roll_min_7,0.005278119411586424,0.001708642585198212
water_level_roll_mean_14,0.005243312328696792,0.0010602473226722356
valid_pixels_roll_max_28,0.005151603083054379,0.0015655290307904266
Oa07_reflectance_roll_min_28,0.004731725340202786,0.0016314128304270085
air_pressure_roll_mean_14,0.004471816755538161,0.004331182054145008
AWND_roll_mean_7,0.004267891777606536,0.0010326323420954608
coverage_percent_roll_max_14,0.004219928861480593,0.002682000763290029
CHL_NN_R1_roll_max_7,0.004053797396537906,0.0018432156591624853
air_temperature_roll_std_28,0.004032504937296411,0.0027614443433605276
temp_min_roll_std_14,0.003997899896096868,0.004441279323728375
Oa11_reflectance_roll_mean_7,0.003922112369630204,0.0017094568857181538
CHL_NN_R3_roll_max_14,0.0038562870290338226,0.0036335022122615307
Oa01_reflectance_roll_max_7,0.003706866178283397,0.001931771845637712
Oa18_reflectance_roll_min_28,0.0036782994455393236,0.0008055059219285187
coverage_percent_roll_mean_28,0.0036259638793808336,0.0017112958362370918
water_level_roll_min_7,0.0034466739508487885,0.0021175064617026417
Oa16_reflectance_roll_min_7,0.003103505488741298,0.0018125322086344538
water_temperature_lag_28,0.00307838374858882,0.0014203884203427789
CHL_OC4ME_roll_std_14,0.0030465642627409474,0.0015881736948334165
wind_avg_roll_max_28,0.0030383748484933636,0.0013744076162222655
total_pixels_roll_min_7,0.0029931571305826577,0.0009866692079141463
Watt_per_m2_roll_max_7,0.0029537984411711184,0.0013120475084296866
CHL_NN_R1_roll_std_28,0.0028912952022887685,0.006213203582218982
valid_pixels_roll_std_28,0.0028774259391620483,0.0010773680174152834
valid_pixels_roll_max_7,0.002872845588898043,0.000609767616732989
total_pixels_roll_max_28,0.0028572930948545404,0.009531922670092468
CHL_NN_R3,0.0027665093960116405,0.0011037451925958262
air_temperature_roll_min_14,0.002762123353429269,0.0014747313928758568
Oa05_reflectance_roll_min_28,0.002753723242308226,0.006436302813283039
day_of_year_sin,0.0027409540923436283,0.006743593786020843
temp_min_roll_min_14,0.002704742676181704,0.0013493662796589883
Oa01_reflectance_roll_min_7,0.002665406043897578,0.0038270132339611332
KD490_M07_roll_min_14,0.0026588099685877164,0.01054332484656242
coverage_percent_roll_std_14,0.002626578478435171,0.00121671840312707
Oa17_reflectance_lag_1,0.002538547996600027,0.0013653349701566392
water_level_roll_max_14,0.0025255827174962774,0.002896888657461661
Oa03_reflectance_roll_max_28,0.0025189921245670987,0.0006789966905602756
IWV,0.002513606838151006,0.0008231570225374726
Oa07_reflectance_roll_max_14,0.002513419943085493,0.0012456424734992575
water_level_lag_14,0.0024765945576624483,0.0032842410768744545
wind_speed_2m_roll_min_28,0.002470005708529399,0.0012396900883209915
water_temperature_roll_mean_14,0.0024300158073650826,0.0009785984779093631
total_pixels_lag_7,0.0023853345476394063,0.0006040256859265463
water_temperature_lag_1,0.0023636076517738135,0.0005037314275475325
wind_avg_roll_max_14,0.0023609535149324845,0.0013726994908907378
AWND_roll_min_7,0.0023597872169091707,0.0015825458668098198
CHL_OC4ME_roll_mean_14,0.002322905807991704,0.00029746900076778804
KD490_M07_roll_max_14,0.002306745617810435,0.0012085598417298192
CHLL_NN_TOTAL_roll_min_14,0.0022567867791014164,0.0008359858677848141
valid_pixels_roll_mean_7,0.002220002406812904,0.000714767546331376
coverage_percent_roll_max_7,0.0021873160642808197,0.0010123582928943237
CHL_OC4ME_roll_mean_7,0.002185629692947755,0.0005648211080575899
A865_roll_max_7,0.002174368120322967,0.0008632458914508254
water_level_lag_7,0.002160754917170138,0.0010010954259556822
temp_max,0.0021181437245106237,0.0010226881397378943
Oa04_reflectance_lag_1,0.0020692118375487123,0.0006164019168450745
CI_index_roll_mean_14,0.002068386611066497,0.0005719388750081524
air_temperature_roll_min_7,0.0020068360739440736,0.005084068305762041
CHL_OC4ME_roll_mean_28,0.0019512154524977455,0.001660974577530691
Oa02_reflectance_lag_28,0.0019126832673317384,0.0008261849025604402
Oa17_reflectance_roll_std_28,0.0018821333484825065,0.0013780660024261832
temp_max_roll_mean_7,0.0018639447746616965,0.0031936635906230464
Oa04_reflectance,0.001807701162230213,0.00030083657183407084
precipitation_roll_max_14,0.0017966410149472534,0.00112873022397801
temp_min_roll_std_7,0.0017902452625667476,0.0011657134770088565
total_pixels_lag_28,0.0017713914639116979,0.0009040311245032762
Oa08_reflectance_roll_min_14,0.001748848139487702,0.0007241308069452562
Oa01_reflectance_roll_max_28,0.0017388678962489302,0.010136522048688904
air_temperature,0.0017365471016993705,0.0015276330220567746
valid_pixels_roll_std_14,0.0017037037459797233,0.0012496880234345652
ADG443_NN_roll_max_14,0.0016546604211612249,0.0028303588044548324
air_pressure_roll_std_7,0.0016461430189510296,0.0015204779083400444
precipitation_roll_std_7,0.0016384330778998813,0.001991057071259887
water_temperature_roll_mean_28,0.0015977002275439744,0.001541736301445684
PAR,0.001591166015129808,0.0017936359834138105
T865_lag_7,0.0015789486254883301,0.0002318919501043171
ADG443_NN_lag_7,0.0015620563783131924,0.000470533239624781
A865_roll_min_14,0.0015382947413120184,0.0018399692669104
air_temperature_lag_1,0.0014434438894087354,0.0010016707877076802
CHLL_NN_TOTAL_roll_mean_7,0.0014433396053549874,0.00024541544176999886
PAR_lag_28,0.0014283862125811897,0.0008815832912197309
air_temperature_lag_14,0.0014211383187589632,0.0014610927902575924
AWND_lag_7,0.0013820369047537807,0.0007043860674657062
Watt_per_m2_lag_14,0.0013151951447752275,0.0008726168799005393
Oa12_reflectance_lag_28,0.0013102191940547402,0.0007845205856810177
CHL_OC4ME_roll_max_14,0.0013097218942217826,0.0009271724159684698
TSM_NN_roll_std_14,0.001308425345117037,0.000531655167402942
water_temperature_roll_max_14,0.001306001421218239,0.0008250479823904995
Oa08_reflectance_roll_min_28,0.0012710092617226997,0.0005181756291000445
air_pressure_roll_min_7,0.0012557621868243274,0.000497429654466878
Oa04_reflectance_roll_min_14,0.0012403408193207178,0.0004735086212647698
CHL_OC4ME_roll_std_7,0.0012321302750309294,0.0014150178768243698
water_level_roll_min_28,0.0011949375749838343,0.0019301279609881426
temp_min_roll_mean_28,0.0011833408977099502,0.005057741241736696
CHL_NN_R3_roll_min_7,0.0011778393439941582,0.002596461998076498
IWV_roll_mean_14,0.0011700883565266107,0.000553671500235135
wind_avg_roll_std_28,0.0011120294889332527,0.00470118947867816
A865_roll_mean_14,0.0011050802954450044,0.0010454565821751641
Oa07_reflectance_roll_mean_7,0.0010744471528835397,0.0006451084640484958
water_temperature_roll_min_14,0.001056895116417733,0.0016730200661834505
Oa16_reflectance_lag_28,0.0010128389191319087,0.0008269800239013444
TSM_NN_roll_std_7,0.0010127080617559514,0.0004377590901520623
air_temperature_roll_max_7,0.0009998347835268096,0.001795498674109395
IWV_roll_max_14,0.0009732985405831674,0.0006875533488001468
CI_index_lag_7,0.0009488701626626739,0.0006129017464918834
Oa18_reflectance_roll_mean_14,0.0009301496875211868,0.00017966679892927155
ADG443_NN_lag_14,0.0009229035995251156,0.00016358158611796825
T865_roll_mean_14,0.0009120210849494992,0.0006457240903053544
air_pressure_lag_1,0.0008861078981998282,0.0008430242679921812
Watt_per_m2_roll_std_14,0.0008834526562541356,0.0013915356733403706
coverage_percent_lag_1,0.0008772561192574191,0.000884655276410684
CHL_NN_R2_lag_14,0.0008658349765485518,0.0006351504913520812
CHL_NN_R3_lag_7,0.0008609404741582782,0.00018593726654037127
Oa17_reflectance_roll_max_7,0.0008496430524332244,0.00030435986796429406
coverage_percent_lag_28,0.0008035386790167465,0.001444794447371617
Oa21_reflectance_roll_mean_28,0.0007979889284840169,0.00037619003730204604
Oa07_reflectance_lag_1,0.0007825126004403326,0.00041387093083702827
Oa01_reflectance_roll_min_14,0.0007814500379283551,0.0007643498876875973
month,0.0007780508494905636,0.0004596441183821468
valid_pixels_roll_std_7,0.0007763306679630322,0.0002134440311711652
Oa21_reflectance_roll_std_28,0.0007553801053711507,0.001985336550880852
Oa04_reflectance_roll_mean_7,0.0007362271725040337,0.00023673953901507755
water_temperature_roll_min_28,0.000730656808812924,0.0005389315230488834
Oa08_reflectance_roll_max_7,0.000721809634762538,0.0004955751238107849
coverage_percent_roll_mean_14,0.0007121261420240721,0.0010278587542697454
CHL_OC4ME_roll_max_28,0.0007059414729675862,0.0015240835926424376
Oa09_reflectance_roll_min_28,0.0006934896590750749,0.0002230210999307839
IWV_roll_mean_28,0.0006810942675641752,0.0019339870232026185
CHL_NN_R3_roll_mean_7,0.0006626669733027057,0.0002486117466791522
Oa21_reflectance_roll_max_14,0.000655713258499091,0.00031902696955262875
Oa05_reflectance_roll_max_7,0.0006514354627663365,0.0006150297066399511
coverage_percent_roll_std_7,0.0006186146368441392,0.0026734152046527402
wind_avg,0.0006183908945597505,0.0012289197754160256
temp_max_lag_7,0.0006164169306007939,0.00021659264954488813
T865_roll_std_28,0.0006124798737421333,0.0025691460828186656
Oa08_reflectance_lag_14,0.0005964315840317092,0.00036210533126511147
total_pixels_roll_max_7,0.0005955880545883918,0.00118235897239455
IWV_roll_mean_7,0.0005790686617639818,0.0005472004223441765
KD490_M07_roll_std_7,0.0005531069694758361,0.0008024067871796135
water_level_roll_std_7,0.0005397540305427829,0.0012843961840572904
Oa16_reflectance_roll_mean_28,0.0005151622187570925,0.000327958530479344
Oa04_reflectance_roll_mean_14,0.0005138141041679311,0.00025450990771455346
Oa01_reflectance_lag_28,0.0005123743986259477,0.00026335975080478505
T865_lag_14,0.0005083945080874841,0.0006692782164474947
PAR_roll_std_28,0.0005015309535134627,0.001055561700555473
Oa11_reflectance_roll_std_28,0.0004918367198021745,0.00010848847362698134
day_of_week,0.0004902170986790466,0.0005931254716603379
PAR_lag_14,0.000473767634556399,0.00020880691400362544
Oa10_reflectance_roll_min_14,0.00047235881891745103,0.00021774665654002986
coverage_percent,0.00047212429699698965,0.00033144103274200965
CHL_NN_R2_roll_std_14,0.0004457055421874578,0.000624363140503664
Oa02_reflectance_roll_mean_7,0.0004366663884159738,0.00015076944928124925
CI_index_lag_14,0.00043482529106522174,0.0005359047538078312
Oa07_reflectance_roll_max_28,0.00043107856100497164,0.00023687327927943226
CHL_NN_R2_roll_mean_14,0.0004174957219811759,0.00023915071853754176
KD490_M07_roll_min_28,0.0004150935149271007,0.00014726385051592114
precipitation_roll_mean_14,0.000410557387147259,0.0032571293844948545
CHL_OC4ME_roll_min_14,0.0003937735302597556,0.00011836973338529396
precipitation_lag_28,0.000387147228392104,0.001609965098518714
CHL_NN_R3_lag_14,0.00038532597952980476,0.000943049830082403
CHL_NN_R1_lag_28,0.00038351915015377713,0.0010851541411158114
T865,0.00037781591315311225,0.00037028102553585704
T865_roll_std_14,0.00037171487422642534,0.0002867968823437636
Oa01_reflectance_roll_mean_7,0.00036717962221586296,0.0004359585053877079
air_temperature_lag_7,0.00036441462588627794,0.0005156533021517824
CHLL_NN_TOTAL_lag_7,0.00035809984781720594,0.00030506207591784025
Oa11_reflectance_lag_7,0.0003571026968458568,0.00024011899840804948
valid_pixels_lag_28,0.0003538039801918025,0.00025718522560556813
Oa11_reflectance_roll_mean_28,0.0003503848501388962,0.0003015408624333702
TSM_NN_roll_max_7,0.0003456671871109318,0.0013261925544328706
Oa11_reflectance_roll_max_7,0.00033475762409374,0.0006756262248931921
Oa03_reflectance_roll_mean_14,0.00033268521955109875,0.0001556300479544297
Oa07_reflectance_roll_min_14,0.0003324194934550384,0.0002796671702725433
CHL_NN_R3_roll_min_14,0.0003244045884101876,0.00015003497375209592
Oa04_reflectance_lag_7,0.0003233844382835027,5.796925711475342e-05
Oa01_reflectance_lag_7,0.0003168568361514801,0.0002662029753734273
CHLL_NN_TOTAL_lag_28,0.00030297754296495507,0.0002510871695501639
Oa06_reflectance_roll_mean_14,0.0002979997069504581,0.00027897492482885307
valid_pixels_lag_7,0.0002966652084178012,0.0005127816356797312
coverage_percent_lag_14,0.00029391744439579706,0.0011491244526079885
CHLL_NN_TOTAL_lag_1,0.000286624692717119,0.0003000078027983592
Oa17_reflectance,0.000286043909715783,0.0002931555443681871
TSM_NN_roll_min_7,0.00028400957605136947,0.0003740421728493164
Oa06_reflectance_roll_std_14,0.0002834763040064914,0.00042909983152058585
CHL_NN_R3_lag_28,0.000281385584218441,0.0004020128551617276
CHL_OC4ME_lag_1,0.00027968860593619027,0.0005169016978936013
total_pixels_lag_14,0.00027967323650344154,0.0005579392639876927
Oa05_reflectance_roll_mean_14,0.0002780237828264198,0.00011991231036410505
water_level_lag_28,0.0002765349098351244,0.001517340282353262
KD490_M07_lag_7,0.0002686435629426054,0.0002934143753598868
water_temperature_roll_min_7,0.0002666693418021726,0.00024083685680159918
water_temperature_lag_7,0.0002650552522994509,0.00021959363885630244
Oa02_reflectance_roll_mean_28,0.0002638237036762803,0.000677775366696051
Oa07_reflectance,0.00025879670026154324,0.00017727826477365431
Oa01_reflectance_roll_max_14,0.0002569644132453863,0.000117173825551225
Oa07_reflectance_lag_14,0.0002554875159556325,0.00041704862147976153
CHL_OC4ME_lag_28,0.0002460031471342106,0.000484856083226008
Oa10_reflectance_roll_min_7,0.0002372908631179893,0.00037777376446963866
ADG443_NN_roll_min_28,0.00023281178670599977,0.0004797414940209326
A865,0.00022283524124850907,0.0002153925597348541
total_pixels_roll_min_14,0.00021987842351922637,0.000747778325020797
