feature,importance_mean,importance_std
Oa04_reflectance_lag_14,-0.00015830312521760703,0.00011915701960552563
Oa04_reflectance_roll_std_28,-0.00016740538459090182,0.0020784483032674
Oa11_reflectance_lag_1,-0.00017778399247783127,0.00010815109506054757
Oa09_reflectance_lag_28,-0.00018457605749482297,8.082072749436548e-05
water_level,-0.00019153846010668829,0.0034000595134909416
Oa01_reflectance_roll_std_7,-0.0001943694128212936,0.0001235040450081307
total_pixels_roll_std_28,-0.00019610760260642125,0.0002386576062805539
temp_max_lag_1,-0.00019900929751557329,0.0003782661947698339
ADG443_NN_lag_1,-0.00019987892178257026,6.75067700469658e-05
KD490_M07_roll_mean_7,-0.00020332405626541928,0.0016380784019652313
Oa03_reflectance_lag_28,-0.0002062497179578404,0.00026927095784374627
water_temperature_roll_max_7,-0.00021067357337547498,0.000105336786687793
Oa09_reflectance_lag_14,-0.00021251897430532018,0.0004542762910684
Oa10_reflectance_lag_7,-0.00023038095311997964,0.0002708689676326621
IWV_lag_7,-0.0002329440946357675,0.0005041845171095288
CI_index_roll_min_14,-0.00023648309894919173,0.0010560843447358344
Oa16_reflectance_lag_14,-0.0002533068414776629,0.0001628548025392192
wind_avg_roll_std_7,-0.0002542090833046462,0.0017951519265137514
CHL_NN_R1_roll_std_14,-0.00025423866865095237,0.00038010083685760933
wind_speed_2m_lag_28,-0.00025559804215578017,0.0005269460475665166
Oa06_reflectance_roll_min_7,-0.0002604382477072953,0.0002201076712062708
Oa03_reflectance_roll_min_14,-0.0002616243005074015,0.00029240362997911347
Oa04_reflectance_roll_std_14,-0.00026357293222067923,0.00038755307956883856
CHL_NN_R1_lag_1,-0.0002779002725081359,0.00025164320564702314
total_pixels_roll_mean_14,-0.000281585980008936,0.00033219267274020147
Oa16_reflectance_roll_max_14,-0.00028721272556127,0.00014317883470221066
temp_min_lag_28,-0.0002982768010248105,0.0002019394139825434
Oa03_reflectance_roll_std_14,-0.00030657705190004767,5.7801712660864835e-05
Oa02_reflectance_roll_std_14,-0.0003105166346404342,5.341526997898537e-05
IWV_roll_max_28,-0.00031194002298255973,0.00403578789658753
water_temperature_lag_14,-0.0003210230078440901,0.0004461294158834487
Oa01_reflectance_lag_1,-0.0003249433904315868,0.00013286191869407908
T865_roll_std_7,-0.00032737119799879365,0.0006164098854453397
CI_index_roll_min_28,-0.000330000816409326,0.00044274255487300863
TSM_NN_lag_7,-0.0003320341238241653,0.0009631145207994675
TSM_NN_lag_14,-0.0003348642963453052,0.0010121706328296018
Oa04_reflectance_roll_mean_28,-0.00033698243299178364,0.00023442258260776173
PAR_roll_max_7,-0.00034874457828579784,0.00026205304158337644
T865_lag_1,-0.00034906454728558247,0.001116646379492454
T865_roll_min_7,-0.000349195379295697,0.0001914102596523191
total_pixels,-0.0003535841013438734,0.0011660808389741624
CI_index_roll_max_14,-0.0003624974106941181,0.00017658495328124837
KD490_M07_roll_mean_14,-0.00036797749247603485,0.00040530947210669534
wind_speed_2m_lag_1,-0.0003757534424566167,0.0013737301139754802
Oa08_reflectance_roll_mean_14,-0.00039372217048501136,0.00038340988334135777
wind_speed_2m_lag_7,-0.00039431360996746714,0.000597402387702017
IWV_lag_28,-0.0003965614005402962,0.0003406631347309274
Watt_per_m2_lag_7,-0.0003967710275733616,0.001089710981305213
KD490_M07_roll_max_28,-0.00039872226129760157,0.0004753584316790121
Oa12_reflectance_roll_std_28,-0.00040597558207409177,0.00037055548570077214
Oa05_reflectance_lag_1,-0.0004143836496763864,0.0001262464714504072
Oa05_reflectance_roll_max_28,-0.00042473915518734804,0.0006848713089833296
A865_lag_7,-0.00042711989143033867,0.00027687053241377455
Oa03_reflectance_roll_std_7,-0.00043717705710957235,0.0003179469506252142
temp_min_lag_14,-0.000437690636965149,0.00013323346123563634
CI_index_roll_mean_28,-0.00045538972435639203,0.0005419007595626349
AWND_roll_mean_14,-0.00045988706049353566,0.0017570165753263687
TSM_NN_roll_max_28,-0.00046059002282516914,0.0005055815704705603
precipitation_roll_min_7,-0.0004807135936174767,0.00027679798814230557
temp_max_roll_min_14,-0.0004851012898352547,0.001179400731308725
CI_index_lag_28,-0.0004951086320938547,0.0003765991587968261
Oa06_reflectance_roll_min_14,-0.0004957142596347275,0.0002757363672475667
A865_lag_14,-0.000499707937075966,0.0008882616856343049
Oa02_reflectance_roll_std_7,-0.0005032855520067603,0.00039460487956426556
Oa03_reflectance_roll_min_28,-0.0005065034357267795,0.00010137155440704182
Oa09_reflectance_roll_min_7,-0.0005142090498801988,0.00030577306802545833
CHL_NN_R3_roll_std_7,-0.000528944567261469,0.0005418730040020112
T865_roll_mean_7,-0.0005310425291402243,0.000509298163514165
ADG443_NN_roll_min_14,-0.0005438100533258882,0.0001657645336380174
PAR_lag_1,-0.0005446661888848681,0.0005036169395141233
CHL_NN_R3_roll_std_28,-0.0005450370724693788,0.0008944828045389611
Oa05_reflectance_roll_mean_7,-0.0005506589497336733,0.00025164646220810145
Oa16_reflectance_roll_min_28,-0.0005587549890302857,0.0003649552005983052
Oa21_reflectance_roll_min_14,-0.0005601363941555526,0.0004889611082583254
Oa12_reflectance_lag_14,-0.0005623237620546284,0.0003212486814593244
Oa08_reflectance_roll_std_28,-0.0005703130835266635,9.761054750910596e-05
Oa21_reflectance_lag_1,-0.0005792617314499093,0.0005274405152481398
CHL_NN_R2_lag_7,-0.0005818240271663111,0.00043516488769404016
Oa02_reflectance_roll_min_14,-0.0005842200479018178,0.0005424815452646494
wind_avg_roll_std_14,-0.0006127895121408767,0.0009493483526191128
CHL_NN_R3_roll_min_28,-0.0006248491681814184,0.0009754553023225617
CHL_NN_R1_roll_mean_14,-0.0006259086061433994,0.0013175168481212775
Oa06_reflectance_roll_min_28,-0.0006335798251876134,0.003639825293361958
precipitation_roll_max_7,-0.0006389017770005001,0.0029338633283289353
temp_min_roll_max_14,-0.000644430112042027,0.0003492463657538814
Oa17_reflectance_roll_min_7,-0.0006534143911390622,0.0012660869005398528
Oa05_reflectance_roll_mean_28,-0.0006584689661842446,0.0010459738532118377
Oa08_reflectance_lag_7,-0.0006676164603510504,0.0002124199980044314
KD490_M07_lag_14,-0.0006708795962821146,0.0009125218381307715
T865_roll_min_28,-0.0006722395056166786,0.00018284634923234917
TSM_NN_roll_min_28,-0.00067256269442173,0.0005199362635649412
T865_roll_min_14,-0.0006840473866036145,0.0006945737476078865
Oa02_reflectance_lag_7,-0.0006896275910894811,0.00021225625976339468
PAR_roll_std_7,-0.0006925143895187613,0.0008001302256284034
Oa21_reflectance_roll_min_7,-0.000697094457957892,0.0012181832281857223
Oa21_reflectance_lag_7,-0.0006983464989549493,0.0008898524107873105
valid_pixels_lag_14,-0.0006984682236080176,0.0017208622369502893
Oa01_reflectance_lag_14,-0.0007143799618272606,0.0004294284435265852
ADG443_NN_roll_max_28,-0.0007211989925978823,0.0008202396384197179
Oa06_reflectance_roll_std_28,-0.0007321104185502136,0.000673565449741993
wind_avg_lag_7,-0.0007402912860365873,0.0003028676861004994
air_temperature_roll_mean_14,-0.0007519865463411878,0.00015744503660990923
valid_pixels_roll_mean_28,-0.0007689933364447565,0.0008658152719109965
IWV_roll_max_7,-0.0007744585020203143,0.001883503673913085
Watt_per_m2_roll_min_14,-0.0007823832028122091,0.0027903681449943196
Oa11_reflectance_roll_min_14,-0.0007907086210814374,0.0003670143619537631
Oa16_reflectance_roll_std_14,-0.0008076656031929197,0.0004775769283924913
ADG443_NN_lag_28,-0.0008114228727749584,0.0006125497241574113
Watt_per_m2_roll_mean_7,-0.0008248513638140053,0.0007594662277538012
CI_index_roll_min_7,-0.0008267658344577544,0.0009198801893924295
CHL_NN_R2_lag_28,-0.0008343439719308953,0.00040139060406266773
T865_roll_mean_28,-0.0008415854035988879,0.0015021450001755302
Watt_per_m2_lag_28,-0.0008454991705946213,0.0016826946841011817
AWND,-0.0008483120905947494,0.0006179674617334595
A865_lag_1,-0.0008503196979892103,0.0004461361640673713
Oa12_reflectance_roll_min_7,-0.0008719598793867523,0.0006392110720703618
IWV_lag_14,-0.0008871867958381685,0.00039342766644232403
Oa06_reflectance_lag_7,-0.0008921091826326055,0.0003287340223775904
ADG443_NN_roll_mean_7,-0.000892404639402633,0.00034098110538508626
ADG443_NN_roll_max_7,-0.0009147177583281874,0.0006619700764669289
CHLL_NN_TOTAL_roll_std_7,-0.0009238347647630097,0.0011258516187425903
PAR_roll_mean_28,-0.0009372794615496894,0.00033712153584311355
A865_roll_std_14,-0.000939632991739181,0.000437211109721879
wind_avg_lag_1,-0.0009450423714053357,0.0020655872105032652
CHL_OC4ME_roll_min_28,-0.0009501507330357484,0.0008469097712838019
CHL_NN_R3_lag_1,-0.0009502028855805644,0.0004588830971416389
CHL_OC4ME_lag_14,-0.0009696854144104261,0.000837308824134121
temp_min_lag_1,-0.0009738148829755655,0.0012042459498095269
Oa05_reflectance_roll_min_7,-0.0010342707694536823,0.0023724625641946525
PAR_lag_7,-0.0010445408950948477,0.00037445515745040535
wind_avg_roll_mean_7,-0.0010806844831007024,0.00023127229490924503
temp_max_roll_min_7,-0.0011093657985726147,0.0008697143266657767
Oa12_reflectance,-0.0011115195503247134,0.0003303511533116847
temp_max_roll_max_28,-0.0011214451782600055,0.005684070062250226
temp_max_roll_max_14,-0.0011303060760277984,0.000889069650662211
Oa08_reflectance_roll_mean_28,-0.0011354438524954435,0.0012760446771661086
wind_speed_2m_lag_14,-0.0011466543047128574,0.0003314731788716024
PAR_roll_std_14,-0.001161474908418203,0.0037770294879652983
Oa12_reflectance_roll_max_7,-0.001182608352389547,0.0008176112650319808
Oa01_reflectance_roll_mean_14,-0.0011942299808914481,0.0008404055901441014
T865_lag_28,-0.0012225387977364388,0.0004522156168241889
coverage_percent_lag_7,-0.0012302070127524268,0.0016289875286603544
Oa18_reflectance,-0.0012337081226458046,0.0004954582951416818
CHL_OC4ME_roll_min_7,-0.0012469049202860293,0.001444653856543748
Oa11_reflectance_lag_14,-0.0013068492707005498,0.0006636220650103364
IWV_roll_min_28,-0.0013166853842493166,0.0010373793376361005
CHL_NN_R1_lag_14,-0.0013479716653868935,0.0009383740909806864
IWV_roll_min_7,-0.0014509662644387245,0.0008234221360953947
A865_lag_28,-0.0014641630557866493,0.0006811881832524458
temp_min_roll_min_28,-0.001472517510149407,0.0010633766755685772
air_temperature_roll_std_14,-0.0014777066600470512,0.0027612832670220297
temp_max_roll_mean_14,-0.0015505348757173909,0.0002937745787156164
Oa05_reflectance_lag_14,-0.0016086753585718317,0.0008964337005570466
Oa21_reflectance_roll_min_28,-0.001615940210287503,0.0013542298841370754
temp_max_lag_14,-0.0016830608046517702,0.0020657897135924097
CI_index_roll_max_28,-0.0016964898696766983,0.0007832753467955397
CHL_NN_R1_roll_max_28,-0.0017504390570661776,0.0005065186032285245
valid_pixels_roll_min_28,-0.0018701266779876935,0.0024397693148750337
A865_roll_min_7,-0.0018880280521405002,0.0020048235486491775
total_pixels_roll_min_28,-0.0018972563951607847,0.00029655748608613307
air_pressure_roll_max_28,-0.0019668799216378207,0.0008064160143472712
precipitation,-0.001986334864544359,0.0035106852678573044
KD490_M07_roll_mean_28,-0.00207256285576376,0.001512313732766986
ADG443_NN_roll_min_7,-0.002099452143089353,0.003062703797716404
Watt_per_m2_roll_max_14,-0.00211813267436356,0.004894978896687228
KD490_M07_roll_max_7,-0.002136608623802738,0.001015745844229269
Watt_per_m2_roll_min_7,-0.002159655006068029,0.002393051498780239
air_pressure_lag_7,-0.0021933239914209146,0.0015667485955674853
CHL_NN_R1_roll_mean_7,-0.0022037750454431126,0.00046833101916813545
T865_roll_max_7,-0.0022114217197277243,0.0006471040301397773
Oa05_reflectance_roll_min_14,-0.0023047754163463717,0.002099166350013659
CI_index_roll_std_14,-0.002371428376953544,0.0014430167119645692
CHL_NN_R2_roll_max_7,-0.002379152741452328,0.00206871176811685
TSM_NN_roll_mean_14,-0.002384219308895297,0.0006651825629621164
temp_min,-0.0023913961091333036,0.0025877714432053006
water_temperature_roll_std_14,-0.0024031638997362046,0.0011714192551649989
CHL_NN_R1_roll_min_14,-0.0024299366909333654,0.00048305126761344304
air_pressure_roll_std_14,-0.0024507271782535423,0.0010826583018688025
air_temperature_roll_min_28,-0.002579434039371753,0.012081385665659212
coverage_percent_roll_min_7,-0.0025804214208969166,0.002982187587316813
Oa10_reflectance_roll_mean_28,-0.002670613787192222,0.00035420748298757576
CHL_OC4ME_roll_std_28,-0.002743511277143318,0.0009289394089301348
AWND_roll_std_14,-0.0028629386525832246,0.007342166383372792
PAR_roll_mean_14,-0.002870590879991619,0.001098929524984118
IWV_roll_std_14,-0.002902587518340205,0.0014493690663309375
wind_speed_2m_roll_std_14,-0.0029173576975664696,0.002840222129867874
AWND_roll_std_7,-0.002971253695798648,0.0011866389020048808
Oa08_reflectance_roll_std_7,-0.003036682894135323,0.0012567884892432516
wind_avg_roll_max_7,-0.0031182623814295153,0.0012401538973634552
valid_pixels_roll_max_14,-0.003134878787322348,0.001773645538172395
wind_avg_lag_28,-0.003270328177040449,0.0012254149785549285
wind_avg_roll_min_7,-0.003464775010661114,0.0009853612556058185
precipitation_roll_mean_28,-0.0035605691352254,0.005096681264277877
CHL_NN_R3_roll_mean_28,-0.003597334425197474,0.004034444106367768
air_pressure_roll_max_7,-0.0036174802106305306,0.0012521307441739655
PAR_roll_min_7,-0.0036274111245855334,0.0035172412848088913
precipitation_lag_1,-0.0038128905411143775,0.0016040632627730281
CHLL_NN_TOTAL_lag_14,-0.003909909953718893,0.0014098692892246989
temp_min_roll_max_7,-0.0039763420807072515,0.0013345441171775953
AWND_lag_28,-0.003996863949775387,0.001842781533278698
CHL_NN_R1,-0.004038544192230331,0.003935505431169027
AWND_roll_mean_28,-0.004137627128535071,0.0016455131102554423
air_temperature_lag_28,-0.004235434681577166,0.0037005392052140893
AWND_roll_min_28,-0.004364211797208162,0.0007299428839085851
TSM_NN_roll_max_14,-0.004472328883044874,0.0033175905031891735
precipitation_roll_mean_7,-0.004554718046469564,0.00286841564418836
AWND_lag_1,-0.004644432203292803,0.0010913395955454489
CI_index,-0.004704986658456001,0.004378521319396329
CHL_NN_R2_roll_std_28,-0.004753345319111313,0.001730022509711659
Oa11_reflectance,-0.004856041294627156,0.001854125321822724
CHL_NN_R2_roll_std_7,-0.004856096287741351,0.003153307207192313
CHL_NN_R2_roll_min_28,-0.004864454353320636,0.002124234542857661
A865_roll_std_28,-0.005000251968760772,0.0009769506448962988
air_temperature_roll_std_7,-0.005087248493058727,0.001873452526098821
CHL_OC4ME_roll_max_7,-0.005196392802282989,0.0011749373978218285
water_temperature_roll_std_28,-0.005287601992312307,0.001526343442660184
temp_max_roll_mean_28,-0.005511037740220148,0.0012425938038764857
IWV_roll_min_14,-0.00602716374401262,0.003939839295105105
water_temperature_roll_mean_7,-0.00607465222230581,0.0012318221088294915
Oa12_reflectance_roll_min_28,-0.006106695296557385,0.0037116801020359623
TSM_NN_roll_std_28,-0.006437055641347733,0.0012823689352949442
T865_roll_max_28,-0.006599498186026409,0.0016932545875504522
PAR_roll_min_28,-0.0066709499568875065,0.0027284981462860174
wind_avg_roll_min_14,-0.007405578525326107,0.001721077255555862
precipitation_lag_14,-0.007524622885140575,0.003923886963446397
A865_roll_std_7,-0.007529486109175565,0.0012642465750945515
wind_speed_2m_roll_mean_7,-0.007581968185421628,0.003034309060140591
air_pressure_roll_mean_7,-0.007596714650497649,0.0025533816743518955
AWND_lag_14,-0.007652283563923756,0.0012499839545097081
wind_avg_roll_min_28,-0.00797495829581667,0.0028847473938470322
wind_speed_2m_roll_std_7,-0.008074465837746292,0.0027984672257453367
AWND_roll_max_7,-0.008231943471401548,0.0045516850135248615
Watt_per_m2_roll_std_7,-0.008392181160227219,0.0032525264418091656
precipitation_roll_std_14,-0.008768461145201866,0.002870311517442618
PAR_roll_mean_7,-0.00882952518655573,0.0021108867521027995
temp_max_roll_std_14,-0.00912312404048854,0.005244053870326784
temp_max_roll_std_7,-0.00929001384429835,0.002501288017732042
CI_index_roll_std_28,-0.00930005061401853,0.007583210663265947
wind_speed_2m_roll_min_14,-0.0093467345847281,0.0015947596959545822
temp_min_roll_mean_7,-0.009405227959475848,0.0028466697510277795
TSM_NN_roll_mean_28,-0.009911491591209654,0.002654715705772035
CHL_NN_R1_roll_min_28,-0.010519710173159603,0.004877332316801988
AWND_roll_max_14,-0.01074674987443056,0.0023786011498954027
AWND_roll_std_28,-0.0109051838720565,0.0036211733322513723
temp_max_roll_min_28,-0.011457689350150435,0.0045334638793425065
Oa18_reflectance_roll_min_14,-0.01362980218244294,0.003913582782010228
precipitation_roll_max_28,-0.013965584936078069,0.0035597435012277
valid_pixels_roll_min_14,-0.014262997580845482,0.003999547677608887
wind_speed_2m_roll_min_7,-0.014404017175242511,0.0038332490666671028
wind_avg_roll_mean_14,-0.015448593877258743,0.002172788774881899
wind_speed_2m_roll_max_28,-0.015644202200033642,0.007377652938572363
CHLL_NN_TOTAL_roll_max_7,-0.016397385906616258,0.0016628072555800915
ADG443_NN_roll_std_14,-0.01667142394394223,0.0120503241784799
AWND_roll_min_14,-0.018306950081221674,0.0050428857810390125
wind_speed_2m_roll_mean_28,-0.019568750806576007,0.008021895585357782
wind_speed_2m_roll_std_28,-0.01989413301270395,0.02283184225022729
wind_speed_2m_roll_mean_14,-0.021446847370326694,0.004913492091052523
air_temperature_roll_max_14,-0.02631789661815991,0.00297719307109565
air_pressure_roll_std_28,-0.02976874698277663,0.009383260209375357
Watt_per_m2_roll_mean_14,-0.0299458462229762,0.005230549566653642
temp_min_roll_mean_14,-0.031293989537033794,0.008363040017916535
air_temperature_roll_max_28,-0.043080632221658456,0.014764699458599321
CHLL_NN_TOTAL_roll_min_28,-0.0521026238826332,0.026244495282736226
